pl_name,hostname,pl_rade,pl_orbper,pl_orbsmax,st_teff,st_rad,discoverymethod,disc_year,ra,dec,sy_dist
"TOI-4791 b","TOI-4791",12.44196858,4.28088000000,0.0555000000,6058.00,1.409000,"Transit",2023,109.3883818,-19.8289392,328.80200000
"Kepler-238 d","Kepler-238",3.07000000,13.23354900000,0.1150000000,5751.00,1.430000,"Transit",2014,287.8971066,40.6378141,1798.75000000
"Kepler-224 d","Kepler-224",2.30000000,11.34939300000,0.0890000000,5018.00,0.676000,"Transit",2014,290.9342679,47.3575414,782.08800000
"Kepler-30 b","Kepler-30",3.90000000,29.33434000000,0.1800000000,5498.00,0.950000,"Transit",2012,285.2836483,38.9472625,914.22100000
"Kepler-1977 b","Kepler-1977",1.66000000,4.53702121000,0.0486000000,4805.00,0.688000,"Transit",2023,290.6178587,37.2891002,592.71100000
"Kepler-1499 b","Kepler-1499",1.19000000,44.20080000000,0.2322500000,5097.00,0.780000,"Transit",2016,283.9863480,41.6505091,309.86900000
"TOI-150.01","TOI-150",14.06729500,5.85748700000,0.0703700000,6255.00,1.526000,"Transit",2019,112.9654210,-73.6060358,336.26700000
"Kepler-850 b","Kepler-850",1.78000000,7.19303878000,0.0744000000,5932.00,1.090000,"Transit",2016,293.0844515,48.5753645,1661.28000000
"HIP 79098 AB b","HIP 79098 AB",12.10000000,,345.0000000000,9193.75,,"Imaging",2019,242.1821202,-23.6855244,145.79800000
"Kepler-851 b","Kepler-851",1.68000000,8.50699658000,0.0802000000,5455.00,0.850000,"Transit",2016,294.6802199,49.1401106,839.25500000
"TOI-451 d","TOI-451",4.07000000,16.36498800000,0.1208000000,5550.00,0.879000,"Transit",2020,62.9663850,-37.9397300,123.73900000
"KMT-2024-BLG-2242L b","KMT-2024-BLG-2242L",3.82000000,,0.8900000000,,,"Microlensing",2025,268.4150000,-29.5603111,7620.00000000
"HD 183579 b","HD 183579",3.49000000,17.47129100000,0.1322000000,5784.00,0.960000,"Transit",2021,293.2866147,-54.5327284,57.26510000
"HD 108236 c","HD 108236",2.07100000,6.20344900000,0.0620000000,5660.00,0.877000,"Transit",2020,186.5740627,-51.3630519,64.59780000
"Kepler-241 c","Kepler-241",2.57000000,36.06597800000,0.1890000000,4699.00,0.668000,"Transit",2014,292.9131121,41.0609786,512.00000000
"Kepler-249 b","Kepler-249",1.09000000,3.30653900000,0.0350000000,3568.00,0.482000,"Transit",2014,296.9853002,43.6586043,190.40100000
"Kepler-325 d","Kepler-325",2.79000000,38.71518500000,0.2200000000,5752.00,1.003000,"Transit",2014,289.8354219,49.8256070,823.24200000
"Kepler-149 b","Kepler-149",4.21000000,29.19894300000,0.1840000000,5381.00,0.953000,"Transit",2014,285.8537014,38.3840916,571.03400000
"Kepler-1473 b","Kepler-1473",1.19000000,14.42735510000,0.1160600000,6046.00,1.090000,"Transit",2016,290.6365144,48.9961494,652.25300000
"Kepler-1501 b","Kepler-1501",1.56000000,14.55645330000,0.1159200000,6229.00,1.300000,"Transit",2016,289.9185890,42.0014280,749.06000000
"EPIC 212737443 c","EPIC 212737443",2.69000000,65.55000000000,0.2800000000,4684.00,0.673000,"Transit",2019,204.2215065,-7.3180577,336.25000000
"Kepler-476 b","Kepler-476",3.08000000,14.00640607000,0.1126000000,5837.00,1.090000,"Transit",2016,295.1637592,43.9630716,813.53500000
"DE CVn b","DE CVn",12.40000000,4098.10000000000,5.7500000000,3579.00,0.424754,"Eclipse Timing Variations",2018,201.7207198,45.5455449,30.52250000
"TOI-1333 b","TOI-1333",15.64776400,4.72021900000,0.0626000000,6274.00,1.925000,"Transit",2021,325.0145363,48.4067674,200.49200000
"GJ 740 b","GJ 740",1.53000000,2.37756000000,0.0290000000,3913.00,0.560000,"Radial Velocity",2021,284.4997178,5.9028670,11.10170000
"Kepler-838 b","Kepler-838",2.73000000,15.74957994000,0.1266000000,5770.00,0.960000,"Transit",2016,285.4354695,45.9759590,1104.04000000
"HD 110082 b","HD 110082",3.20000000,10.18271000000,0.1130000000,6200.00,1.190000,"Transit",2021,192.5892855,-88.1211107,105.09600000
"TOI-4914 b","TOI-4914",12.87000000,10.60057000000,0.0980000000,5805.00,1.000000,"Transit",2024,204.5426717,-28.1429206,299.89000000
"Kepler-1949 b","Kepler-1949",2.21964541,2.20828008700,0.0352000000,6028.00,1.454000,"Transit",2021,293.5422586,43.0260555,2617.35000000
"Kepler-1993 b","Kepler-1993",4.15000000,26.65657370000,0.1943000000,5159.00,3.062000,"Transit",2023,293.7968548,45.1607261,1031.91000000
"Kepler-1954 b","Kepler-1954",1.80235934,5.88343000400,0.0625000000,5840.00,0.849000,"Transit",2021,298.0029203,43.3545882,1373.83000000
"Kepler-238 e","Kepler-238",5.60000000,23.65400000000,0.1728600000,5800.00,0.960000,"Transit",2013,287.8971066,40.6378141,1798.75000000
"Kepler-1917 b","Kepler-1917",1.88971288,12.90240002000,0.1030000000,5530.00,0.788000,"Transit",2021,294.1038932,45.0013533,909.03700000
"Kepler-1710 b","Kepler-1710",3.19744103,14.91110039000,0.1158300000,5650.00,0.899000,"Transit",2021,291.6832878,37.7514726,305.19300000
"Kepler-342 c","Kepler-342",1.96000000,26.23413800000,0.1850000000,6175.00,1.472000,"Transit",2014,292.6780488,46.7266813,781.61100000
"HAT-P-70 b","HAT-P-70",20.96083000,2.74432452000,0.0473900000,8450.00,1.858000,"Transit",2019,74.5523332,9.9979794,330.73900000
"HATS-56 b","HATS-56",18.92079200,4.32479900000,0.0604300000,6536.00,2.201000,"Transit",2019,180.1650720,-45.7994559,564.40900000
"Kepler-106 c","Kepler-106",2.50000000,13.57080000000,0.1098700000,5858.00,1.040000,"Transit",2014,300.8640060,44.3375497,444.32200000
"Kepler-837 b","Kepler-837",2.56000000,16.56059504000,0.1144000000,5403.00,0.810000,"Transit",2016,285.2467607,45.9501100,901.90700000
"TOI-257 b","TOI-257",7.16253867,18.38818000000,0.1528000000,6095.00,1.867000,"Transit",2021,47.5172608,-50.8322632,76.90280000
"Kepler-273 c","Kepler-273",1.98000000,8.01492700000,0.0730000000,5626.00,0.815000,"Transit",2014,291.3021458,47.6976573,713.96400000
"TOI-4961 b","TOI-4961",12.34108775,7.47918200000,0.0726000000,5380.00,0.912000,"Transit",2025,192.5018624,-59.8919345,213.07300000
"Kepler-1391 b","Kepler-1391",1.68000000,54.40923330000,0.3004500000,5840.00,1.100000,"Transit",2016,294.8309749,46.6595768,1038.35000000
"Kepler-1543 b","Kepler-1543",2.71000000,6.96710269000,0.0867000000,6561.00,1.650000,"Transit",2016,297.1242915,47.0369876,921.78400000
"Kepler-1580 b","Kepler-1580",2.11000000,56.64492790000,0.3357100000,6228.00,2.150000,"Transit",2016,285.9687099,41.3635264,1002.02000000
"Kepler-621 b","Kepler-621",2.30000000,2.62811374600,0.0310000000,4521.00,0.680000,"Transit",2016,290.9272450,39.9141166,389.00000000
"Kepler-150 c","Kepler-150",3.69000000,7.38199800000,0.0730000000,5560.00,0.939000,"Transit",2014,288.2341025,40.5208970,891.09200000
"Kepler-1476 b","Kepler-1476",1.67000000,10.35863224000,0.0932000000,5663.00,0.960000,"Transit",2016,284.5320743,43.9898971,1002.74000000
"Kepler-1513 b","Kepler-1513",8.59400000,160.88420000000,0.5697100000,5491.00,0.950000,"Transit",2016,289.7917561,39.2852655,349.24700000
"GJ 682 c","GJ 682",2.89000000,57.32000000000,0.1760000000,3028.00,0.298255,"Radial Velocity",2014,264.2610245,-44.3232519,5.00671000
"7 CMa c","7 CMa",13.90000000,996.00000000000,2.1530000000,4826.00,4.870000,"Radial Velocity",2019,99.1712760,-19.2561808,19.81010000
"TOI-125 b","TOI-125",2.72600000,4.65382000000,0.0518600000,5320.00,0.848000,"Transit",2019,23.5934253,-66.6763495,111.05900000
"Kepler-301 b","Kepler-301",1.35000000,2.50855300000,0.0360000000,5815.00,0.900000,"Transit",2014,283.9829040,49.2329512,719.16600000
"Kepler-1749 b","Kepler-1749",1.61301783,14.53409958000,0.0956000000,3957.00,0.553000,"Transit",2021,290.2945805,45.5645196,268.20000000
"BD+55 362 b","BD+55 362",14.00000000,265.59000000000,0.7800000000,5012.00,0.896193,"Radial Velocity",2021,23.9636676,56.6982282,52.56970000
"HD 124330 b","HD 124330",14.00000000,270.66000000000,0.8600000000,5873.00,1.304460,"Radial Velocity",2021,212.8207093,54.4089731,60.19770000
"Kepler-327 c","Kepler-327",1.03000000,5.21233300000,0.0470000000,3799.00,0.492000,"Transit",2014,292.6422963,44.0876251,241.98700000
"Kepler-329 b","Kepler-329",1.40000000,7.41639700000,0.0610000000,4257.00,0.523000,"Transit",2014,299.2681646,45.2272852,439.71900000
"Kepler-336 c","Kepler-336",2.10000000,9.60000100000,0.0920000000,5867.00,1.304000,"Transit",2014,290.2376224,41.3313637,768.86000000
"Kepler-1392 b","Kepler-1392",1.96000000,15.14103970000,0.1189000000,5479.00,0.850000,"Transit",2016,288.7669819,46.3944497,1117.00000000
"Kepler-1934 b","Kepler-1934",0.91307734,1.41975998900,0.0246600000,5925.00,1.035000,"Transit",2021,290.9193265,37.2871677,428.51400000
"Kepler-1965 b","Kepler-1965",1.35415138,41.86869812000,0.2297100000,5852.00,0.837000,"Transit",2021,292.5147146,38.0219872,521.79100000
"Kepler-1696 b","Kepler-1696",2.80982017,65.94090000000,0.3244000000,5712.00,1.198110,"Transit",2020,295.5761011,42.0233639,1506.36000000
"Kepler-1660 AB b","Kepler-1660 A",12.90000000,239.50440000000,0.8000000000,6305.24,1.491000,"Eclipse Timing Variations",2023,290.5519537,40.2350445,1188.54000000
"HD 213885 c","HD 213885",4.71000000,4.78503000000,0.0567980000,5978.00,1.101100,"Radial Velocity",2019,338.9837166,-59.8648290,48.08830000
"Kepler-299 c","Kepler-299",2.65000000,6.88587500000,0.0700000000,5617.00,1.032000,"Transit",2014,283.2070156,48.5805222,1052.24000000
"HD 213472 b","HD 213472",13.10000000,17000.00000000000,13.0000000000,5729.54,1.433902,"Radial Velocity",2021,337.7069969,40.7222277,64.45270000
"HD 26161 b","HD 26161",11.90000000,10942.29013000000,10.0870000000,6057.62,1.455981,"Radial Velocity",2021,62.4122255,31.6524346,40.91280000
"Kepler-304 e","Kepler-304",1.20000000,1.49914695300,0.0231700000,4817.00,0.730000,"Transit",2016,294.4418031,40.5575408,434.68400000
"Kepler-341 e","Kepler-341",1.99000000,42.47326900000,0.2420000000,6012.00,1.024000,"Transit",2014,289.8615609,43.4727412,1047.03000000
"Kepler-27 d","Kepler-27",2.70619460,6.54628992100,0.0657800000,5251.00,0.817000,"Transit",2021,292.2367608,41.0858710,1044.36000000
"Kepler-341 b","Kepler-341",1.18000000,5.19552800000,0.0600000000,6012.00,1.024000,"Transit",2014,289.8615609,43.4727412,1047.03000000
"Kepler-1935 b","Kepler-1935",2.50271696,3.95140004200,0.0463000000,5570.00,0.899000,"Transit",2021,296.4037783,39.7227036,904.70200000
"Kepler-80 b","Kepler-80",2.67000000,7.05246000000,0.0648000000,4540.00,0.678000,"Transit",2012,296.1125759,39.9787451,369.45100000
"Kepler-1997 b","Kepler-1997",2.28000000,26.75758660000,0.1815000000,6215.00,1.052000,"Transit",2023,297.4808253,46.5891373,1502.34000000
"TOI-813 b","TOI-813",6.71000000,83.89110000000,0.4230000000,5907.00,1.940000,"Transit",2020,72.6940102,-60.9054608,263.14500000
"GJ 229 A c","GJ 229",2.87000000,121.93268000000,0.3840000000,3564.00,0.460000,"Radial Velocity",2020,92.6435993,-21.8677233,5.75624000
"WASP-18 c","WASP-18",8.58000000,2.15580000000,0.0350000000,6400.00,1.230000,"Transit Timing Variations",2019,24.3544618,-45.6777937,123.48300000
"WASP-126 c","WASP-126",9.38000000,7.63000000000,,5800.00,1.270000,"Transit Timing Variations",2019,63.3747060,-69.2265926,216.52600000
"GJ 720 A b","GJ 720 A",3.77000000,19.46600000000,0.1190000000,3837.00,0.560000,"Radial Velocity",2021,278.8294172,45.7456038,15.55750000
"HAT-P-58 b","HAT-P-58",14.93036229,4.01383790000,0.0499400000,6078.00,1.530000,"Transit",2021,68.8465093,56.8682691,515.59000000
"HAT-P-59 b","HAT-P-59",12.58768533,4.14197710000,0.0506400000,5678.00,1.103800,"Transit",2021,292.4588212,62.5291892,265.47100000
"TOI-1749 d","TOI-1749",2.52000000,9.04970000000,0.0707000000,3985.00,0.550000,"Transit",2021,282.7372281,64.4194660,99.55610000
"Kepler-305 c","Kepler-305",3.30000000,8.29100000000,0.0756800000,5080.00,0.800000,"Transit",2013,299.2242557,40.3431670,868.47700000
"Kepler-784 c","Kepler-784",1.55000000,17.15723600000,0.1309000000,5676.00,1.487000,"Transit",2023,295.9206663,47.4486164,1303.72000000
"Kepler-279 d","Kepler-279",3.10000000,54.41400000000,0.2901000000,6689.45,1.070000,"Transit",2013,287.3912950,42.1948220,1037.40000000
"Kepler-58 e","Kepler-58",1.61000000,4.45814897000,0.0533000000,6100.00,1.083000,"Transit",2023,296.3586251,39.1152033,969.25200000
"Kepler-770 c","Kepler-770",1.20000000,1.47532231400,0.0309000000,5598.00,0.920000,"Transit",2016,286.4904589,38.3748720,930.45700000
"Kepler-1397 b","Kepler-1397",1.72000000,47.44995500000,0.2586100000,6026.00,1.120000,"Transit",2016,299.6758812,47.0758234,1198.25000000
"Kepler-169 d","Kepler-169",1.25000000,8.34812500000,0.0750000000,4997.00,0.763000,"Transit",2014,285.9999204,40.9193822,406.52900000
"Kepler-438 b","Kepler-438",1.12000000,35.23319000000,0.1660000000,3748.00,0.520000,"Transit",2015,281.6457236,41.9510686,195.94287175
"Kepler-201 b","Kepler-201",2.46000000,25.67208300000,0.1750000000,6065.00,1.229000,"Transit",2014,293.6260590,41.2728004,636.44500000
"TOI-125 d","TOI-125",2.93000000,19.98000000000,0.1370000000,5320.00,0.848000,"Transit",2020,23.5934253,-66.6763495,111.05900000
"GJ 1061 c","GJ 1061",1.18000000,6.68900000000,0.0350000000,2953.00,0.156000,"Radial Velocity",2020,54.0032486,-44.5143104,3.67278000
"Kepler-298 b","Kepler-298",1.96000000,10.47546400000,0.0800000000,4465.00,0.582000,"Transit",2014,283.0398448,48.8253303,518.20400000
"TOI-1278 b","TOI-1278",12.21778896,14.47567000000,0.0950000000,3799.00,0.573000,"Transit",2021,320.4784442,35.6486250,75.57590000
"KIC 8121913 b","KIC 8121913",13.40000000,3.29460100000,,5975.30,2.233000,"Orbital Brightness Modulation",2021,298.9677981,43.9093780,707.30300000
"TOI-431 b","TOI-431",1.28000000,0.49004700000,0.0113000000,4850.00,0.731000,"Transit",2021,83.2692502,-26.7238698,32.56860000
"HD 80869 b","HD 80869",12.80000000,1752.92067000000,2.9050000000,5837.00,1.062000,"Radial Velocity",2021,140.7912931,33.9048294,85.39510000
"Kepler-305 e","Kepler-305",1.79381530,3.20538000000,0.0401700000,4974.00,0.827279,"Transit",2020,299.2242557,40.3431670,868.47700000
"Kepler-101 b","Kepler-101",5.77000000,3.48768120000,0.0474000000,5667.00,1.560000,"Transit",2014,283.2555070,48.3552474,927.98100000
"Kepler-295 d","Kepler-295",1.36000000,33.88405400000,0.1920000000,5603.00,0.898000,"Transit",2014,285.3458383,45.3677754,1699.19000000
"Kepler-1669 d","Kepler-1669",1.22000000,4.72941177000,0.0468000000,4224.00,0.603000,"Transit",2023,297.4303826,39.8478795,543.44400000
"Kepler-295 c","Kepler-295",1.17000000,21.52625800000,0.1420000000,5603.00,0.898000,"Transit",2014,285.3458383,45.3677754,1699.19000000
"Kepler-1889 b","Kepler-1889",2.94360686,37.30369949000,0.2082000000,5646.00,0.817000,"Transit",2021,297.1992577,41.2264404,1395.13000000
"Kepler-1547 b","Kepler-1547",0.90000000,0.69297967600,0.0155600000,6078.00,1.180000,"Transit",2016,283.7640396,42.2220992,674.69500000
"Kepler-1620 b","Kepler-1620",1.61000000,101.95182900000,0.4322000000,6157.00,1.230000,"Transit",2016,297.2709026,46.9284743,895.06900000
"TYC 8998-760-1 b","TYC 8998-760-1",12.30000000,,162.0000000000,4573.00,0.953811,"Imaging",2020,201.3001096,-64.9391566,94.61770000
"CoRoT-30 b","CoRoT-30",11.30988100,9.06005000000,0.0844000000,5650.00,0.910000,"Transit",2020,277.6011767,6.8359338,1032.23000000
"CoRoT-31 b","CoRoT-31",16.36514000,4.62941000000,0.0586000000,5700.00,2.150000,"Transit",2020,94.8207350,-4.4222978,2005.76000000
"K2-350 b","K2-350",1.54000000,4.16387300000,,5789.00,1.040000,"Transit",2021,204.0355092,-14.0092516,489.36800000
"K2-352 b","K2-352",1.37000000,3.66591200000,,5791.00,0.950000,"Transit",2021,140.4451478,18.4696280,176.05100000
"L 98-59 e","L 98-59",1.49000000,12.82780000000,0.0712000000,3415.00,0.315500,"Radial Velocity",2021,124.5328604,-68.3144658,10.61940000
"Kepler-865 c","Kepler-865",0.89000000,6.20920207000,0.0610000000,5440.00,0.885000,"Transit",2023,297.7242257,43.5272796,586.13700000
"Kepler-69 c","Kepler-69",1.71000000,242.46130000000,0.6400000000,5638.00,0.930000,"Transit",2013,293.2609013,44.8688656,730.62500000
"Kepler-431 b","Kepler-431",0.76400000,6.80300000000,0.0719000000,6004.00,1.092000,"Transit",2015,281.1123072,43.2277663,486.54600000
"Kepler-196 d","Kepler-196",2.66065673,122.08000180000,0.4545000000,5132.00,0.770000,"Transit",2021,284.9685077,42.0791214,451.31200000
"Kepler-1609 b","Kepler-1609",2.22000000,114.34219000000,0.4679000000,6132.00,1.270000,"Transit",2016,290.1465356,39.6658026,1826.04000000
"Kepler-1610 c","Kepler-1610",2.09000000,44.98518850000,0.2323000000,5295.00,0.800000,"Transit",2023,295.9049795,45.4054296,864.33100000
"Kepler-1968 b","Kepler-1968",1.50004034,7.28109979600,0.0696000000,5008.00,0.788000,"Transit",2021,291.5080318,45.3700933,750.93000000
"Kepler-1047 c","Kepler-1047",0.99000000,3.18897601000,0.0441300000,5754.00,1.130000,"Transit",2016,288.6462564,50.7889645,817.64700000
"HD 164922 d","HD 164922",1.83000000,12.45800000000,0.1030000000,5390.00,0.946000,"Radial Velocity",2020,270.6304652,26.3104077,22.00160000
"WASP-176 b","WASP-176",16.86954500,3.89905200000,0.0535000000,5941.00,1.925000,"Transit",2020,313.6872928,9.1790688,568.42000000
"Kepler-88 d","KOI-142",13.10000000,1403.00000000000,2.4663298660,5466.00,0.897000,"Radial Velocity",2020,291.1481028,40.6694130,376.86300000
"GJ 338 B b","GJ 338 B",3.25000000,24.42200000000,0.1420000000,4014.00,0.580000,"Radial Velocity",2020,138.5916722,52.6835211,6.33256000
"EPIC 201427007 b","EPIC 201427007",1.50000000,0.72091000000,,5633.00,0.940000,"Transit",2021,184.6021322,-0.5512886,706.39100000
"EPIC 212624936 b","EPIC 212624936",1.20000000,0.57865700000,,5765.00,0.930000,"Transit",2021,210.6376171,-10.0236852,561.92900000
"TOI-2285 b","TOI-2285",1.77000000,13.63510900000,0.1363000000,3491.00,0.464000,"Transit",2021,332.5632644,58.7060934,42.40900000
"TIC 257060897 b","TIC 257060897",17.26183028,3.66003639000,0.0492200000,5993.00,1.863000,"Transit",2021,227.5321527,72.7103128,505.70300000
"Kepler-84 f","Kepler-84",2.20000000,44.55216900000,0.2500000000,6031.00,1.169000,"Transit",2014,298.2520208,40.4960842,1023.90000000
"Kepler-117 c","Kepler-117",12.34100000,50.79039100000,0.2804000000,6150.00,1.606000,"Transit",2014,288.7930651,48.0401760,1455.57000000
"Kepler-1550 b","Kepler-1550",3.02000000,225.58280900000,0.7681000000,5991.00,1.110000,"Transit",2016,287.7646113,38.2947076,1179.01000000
"Kepler-443 b","Kepler-443",2.33000000,177.66930000000,0.4950000000,4723.00,0.706000,"Transit",2015,288.6104839,49.9685458,802.27100000
"NGTS-11 b","NGTS-11",9.15775300,35.45533000000,0.2010000000,5050.00,0.832000,"Transit",2020,23.5214497,-14.4191493,190.42200000
"TOI-849 b","TOI-849",3.64000000,0.76554800000,0.0155000000,5257.00,0.970000,"Transit",2020,28.7157956,-29.4217086,225.73400000
"TOI-700 c","TOI-700",2.60000000,16.05113700000,0.0929000000,3459.00,0.421000,"Transit",2020,97.0957165,-65.5786149,31.12650000
"Kepler-160 d","Kepler-160",,30.00000000000,0.1700000000,5471.00,1.118000,"Transit Timing Variations",2020,287.7735730,42.8692755,937.01300000
"HD 39194 c","HD 39194",2.39000000,14.03000000000,0.1030000000,5205.00,0.783742,"Radial Velocity",2021,86.1290710,-70.1382377,26.41310000
"Kepler-294 c","Kepler-294",2.71000000,6.62640000000,0.0710000000,5913.00,0.976000,"Transit",2014,287.3920392,46.0592578,1357.01000000
"LHS 1678 b","LHS 1678",0.68500000,0.86023250000,0.0123900000,3490.00,0.329000,"Transit",2021,68.1789866,-39.7908744,19.87820000
"Kepler-396 b","Kepler-396",3.50000000,42.99400000000,0.2406700000,5656.00,1.060000,"Transit",2013,296.1328135,48.9773095,223.75700000
"Kepler-92 d","Kepler-92",2.06700000,49.35680000000,0.2868200000,5904.34,1.817190,"Transit",2015,289.0860607,41.5630224,477.99200000
"Kepler-1429 b","Kepler-1429",1.29000000,4.48487493000,0.0550000000,5902.00,1.070000,"Transit",2016,285.3662532,49.0448172,1214.09000000
"Kepler-616 d","Kepler-616",2.65300000,51.06740189000,0.2749000000,6004.00,0.977000,"Transit",2021,294.9891370,46.8383058,945.77500000
"Kepler-1705 b","Kepler-1705",2.03000000,9.03502000000,0.0800000000,6312.00,1.259000,"Transit",2021,301.5785316,44.3121639,1633.49000000
"Kepler-274 c","Kepler-274",1.84000000,33.19786100000,0.2040000000,6023.00,1.007000,"Transit",2014,292.9227926,38.4772173,1333.62000000
